freqs,ampl
0.704198978544929,0.0133746335476852
0.71401513040134,0.0137215874182187
0.723968114091088,0.0140782562710072
0.734059836975721,0.0144449114089228
0.744292233004376,0.0148218316701279
0.754667263084389,0.0152093036350209
0.765186915457082,0.0156076218387322
0.775853206078784,0.0160170889893121
0.786668179007158,0.0164380161917532
0.797633906792928,0.0168707231779958
0.808752490877045,0.017315538543068
0.820026061993413,0.0177727999875122
0.831456780577207,0.0182428545662572
0.843046837178897,0.0187260589440964
0.854798452884041,0.0192227796579347
0.866713879738923,0.0197333933859734
0.878795401182132,0.0202582872240027
0.891045332482152,0.0207978589689765
0.903466021181053,0.0213525174100481
0.916059847544371,0.0219226826272462
0.92882922501725,0.0225087862979786
0.941776600686952,0.0231112720115502
0.954904455751808,0.0237305955918877
0.968215305996708,0.0243672254286671
0.981711702275219,0.0250216428170423
0.995396230998424,0.0256943423061784
1.00927151463057,0.026385832056794
1.02334021219164,0.0270966342079253
1.03760501976691,0.0278272852531217
1.05206867102362,0.0285783364262923
1.06673393773486,0.0293503540974215
1.08160363031071,0.0301439201783789
1.09668059833687,0.0309596325390481
1.1119677311207,0.0317981054340067
1.12746795824495,0.0326599699399889
1.14318425012915,0.0335458744043682
1.15911961859889,0.0344564849048982
1.17527711746295,0.0353924857209554
1.19165984309856,0.036354579816527
1.20827093504478,0.037343489335192
1.22511357660412,0.0383599561073468
1.24219099545262,0.0394047421699245
1.25950646425836,0.0404786302988653
1.27706330130864,0.0415824245545925
1.2948648711459,0.0427169508407526
1.31291458521247,0.043883057476478
1.33121590250431,0.0450816157824338
1.34977233023394,0.0463135206809095
1.36858742450252,0.0475796913102165
1.38766479098131,0.0488810716536558
1.40700808560268,0.0502186311833147
1.42662101526074,0.0515933655189563
1.44650733852165,0.0530062971022605
1.46667086634397,0.0544584758866766
1.48711546280895,0.0559509800431428
1.50784504586105,0.0574849166819288
1.52886358805873,0.0590614225908512
1.55017511733577,0.0606816649901108
1.57178371777316,0.0623468423039935
1.59369353038178,0.0640581849496757
1.61590875389592,0.0658169561433637
1.63843364557798,0.0676244527239964
1.66127252203429,0.0694820059947267
1.68442976004232,0.071390982582396
1.70790979738943,0.0733527853151986
1.73171713372335,0.0753688541187309
1.75585633141447,0.0774406669306033
1.78033201643011,0.0795697406337812
1.80514887922111,0.0817576320088108
1.83031167562061,0.0840059387050673
1.85582522775552,0.086316300231147
1.88169442497056,0.0886903989645098
1.90792422476527,0.0911299611804565
1.93451965374405,0.0936367581005048
1.96148580857943,0.0962126069602082
1.98882785698881,0.0988593720964329
2.01655103872475,0.101578966054087
2.04466066657912,0.104373350712264
2.07316212740123,0.107244538429732
2.10206088313016,0.110194593209675
2.13136247184144,0.113225631883545
2.16107250880838,0.116339825313863
2.19119668757815,0.119539399615746
2.22174078106288,0.12282663739692
2.25271064264598,0.12620387901591
2.28411220730382,0.129673523858072
2.31595149274315,0.133238031629055
2.34823460055428,0.136899923665257
2.38096771738036,0.140661784260755
2.41415711610302,0.144526262010144
2.44780915704444,0.148496071166648
2.48193028918626,0.152573993014796
2.51652705140539,0.156762877256901
2.55160607372718,0.161065643412464
2.58717407859592,0.1654852822296
2.62323788216312,0.170024857107441
2.65980439559376,0.174687505528422
2.69688062639069,0.179476440499244
2.73447367973758,0.184394951999205
2.77259075986048,0.189446408434499
2.81123917140846,0.194634258096962
2.85042632085343,0.199962030625633
2.89015971790951,0.205433338469367
2.93044697697214,0.211051878348636
2.97129581857733,0.216821432714486
3.01271407088116,0.222745871202514
3.05470967115997,0.228829152079549
3.09729066733141,0.235075323680605
3.14046521949675,0.241488525833486
3.18424160150465,0.24807299126828
3.22862820253673,0.254833047008791
3.27363352871525,0.261773115742795
3.31926620473319,0.268897717167807
3.36553497550709,0.276211469308868
3.41244870785289,0.283719089804643
3.46001639218511,0.291425397157943
3.50824714423979,0.299335311946534
3.55715020682139,0.307453857989918
3.60673495157403,0.315786163467503
3.65701088077749,0.324337461983377
3.70798762916817,0.333113093572643
3.75967496578547,0.342118505644029
3.81208279584389,0.351359253853236
3.86522116263126,0.36084100290123
3.9191002494334,0.370569527251405
3.97373038148561,0.380550711759293
4.02912202795135,0.390790552208207
4.08528580392856,0.401295155743936
4.1422324724839,0.412070741201301
4.19997294671531,0.423123639315149
4.25851829184341,0.434460292807991
4.31787972733202,0.446087256346283
4.37806862903817,0.45801119635701
4.43909653139217,0.470238890695935
4.50097512960805,0.482777228158622
4.56371628192476,0.495633207825031
4.62733201187869,0.508813938228191
4.6918345106078,0.522326636337199
4.75723613918789,0.53617862634452
4.82354943100147,0.550377338247268
4.89078709413959,0.564930306211964
4.95896201383721,0.579845166711924
5.02808725494248,0.595129656426328
5.09817606442043,0.610791609889683
5.1692418738916,0.626838956880323
5.24129830220606,0.643279719536317
5.31435915805324,0.660122009187079
5.38843844260822,0.677374022888832
5.46355035221488,0.695044039651974
5.5397092811064,0.713140416348375
5.61692982416381,0.731671583286571
5.69522677971282,0.750646039442876
5.77461515235982,0.770072347336476
5.85511015586724,0.789959127536677
5.93672721606913,0.810315052790655
6.01948197382727,0.831148841760246
6.10339028802862,0.852469252356602
6.18846823862439,0.874285074661867
6.27473212971158,0.896605123427405
6.36219849265749,0.919438230138643
6.45088408926769,0.94279323463703
6.54080591499826,0.966678976290355
6.63198120221267,0.991104284703253
6.72442742348425,1.01607796996062
6.81816229494448,1.04160881239745
6.91320377967813,1.06770555188962
7.00957009116562,1.09437687666126
7.10727969677342,1.12163141160536
7.20635132129305,1.14947770611576
7.3068039505295,1.17792422142984
7.40865683493956,1.20697931748277
7.51192949332097,1.23665123927596
7.61664171655289,1.26694810276361
7.72281357138865,1.29787788026358
7.83046540430119,1.3294483854004
7.93961784538228,1.36166725759032
8.05029181229598,1.3945419460805
8.16250851428723,1.42807969355667
8.27628945624635,1.46228751933592
8.39165644283016,1.49717220216369
8.50863158264058,1.53274026263664
8.62723729246145,1.5689979452756
8.74749630155442,1.60595120027567
8.86943165601471,1.643605664963
8.99306672318762,1.68196664499107
9.11842519614657,1.72103909531164
9.24553109823358,1.76082760095885
9.374408787663,1.80133635768771
9.50508296218951,1.84256915251122
9.63757866384109,1.88452934418316
9.771921283718,1.92721984367676
9.90813656685867,1.97064309471195
10.0462506171734,2.01480105438701
10.1862899024469,2.05969517397301
10.3282812594103,2.10532637993194
10.4722518988843,2.15169505522199
10.6182294109938,2.19880102095579
10.7662417704549,2.24664351847938
10.9163173419361,2.29522119194176
11.0684848854941,2.34453207142641
11.2227735620851,2.39457355671776
11.3792129391532,2.44534240177657
11.5378329962966,2.49683469999911
11.6986641310131,2.54904587033564
11.8617371645248,2.60197064434355
12.0270833476851,2.6556030542507
12.1947343669674,2.70993642210359
12.3647223505371,2.76496335007402
12.5370798744092,2.82067571199669
12.7118399686903,2.87706464620789
12.8890361239089,2.93412054975349
13.0687022974335,2.9918330740313
13.2508729199795,3.05019112192989
13.4355829022083,3.10918284652194
13.6228676414165,3.16879565136619
13.8127630283201,3.22901619246727
14.0053054539322,3.28983038193766
14.2005318165368,3.35122339340032
14.3984795287601,3.41317966916477
14.5991865247398,3.47568292920294
14.8026912673951,3.53871618194413
15.0090327557974,3.60226173690188
15.2182505326439,3.66630121913765
15.4303846918356,3.73081558555893
15.645475886161,3.79578514304128
15.8635653350859,3.86118956835606
16.0846948326536,3.92700792987717
16.3089067554933,3.99321871103223
16.5362440709418,4.059799835455
16.766750345277,4.12672869378805
17.0004697520672,4.19398217207637
17.2374470806362,4.26153668168462
17.4777277446468,4.32936819066333
17.7213577908036,4.3974522564814
17.9683839076772,4.4657640600358
18.2188534346517,4.53427844084184
18.4728143709963,4.60296993330202
18.7303153850644,4.67181280394469
18.9914058236194,4.74078108951949
19.256135721292,4.80984863583088
19.5245558101686,4.87898913718794
19.7967175295133,4.94817617634452
20.0726730356257,5.01738326480138
20.3524752118358,5.08658388334002
20.6361776786386,5.15575152265655
20.9238348039698,5.22485972396316
21.2155017136245,5.29388211942536
21.5112343018217,5.36279247230368
21.8110892419152,5.43156471667044
22.1151239972549,5.50017299657441
22.4233968321984,5.56859170452924
22.7359668232772,5.63679551920541
23.0528938705171,5.70475944220955
23.3742387089181,5.77245883384028
23.7000629200933,5.83986944771488
24.0304289440697,5.90696746416749
24.3654000912547,5.97372952232568
24.7050405545683,6.04013275077966
25.049415421745,6.10615479676495
25.3985906878073,6.17177385378773
25.752633267712,6.23696868762925
26.1116110091746,6.30171866067413
26.4755927056707,6.36600375451527
26.8446481096197,6.42980459079649
27.2188479457518,6.49310245026205
27.5982639246618,6.55587928999065
27.9829687565512,6.61811775879929
28.3730361651621,6.67980121081061
28.7685409019059,6.74091371718493
29.169558760188,6.80144007602565
29.5761665899325,6.8613658204741
29.9884423123103,6.92067722501673
30.4064649346707,6.97936131003399
30.8303145656828,7.03740584462663
31.260072430687,7.09479934776086
31.6958208872612,7.15153108777898
32.1376434410028,7.20759108032728
32.5856247615323,7.26297008475719
33.0398506987186,7.31765959905996
33.5004082991313,7.37165185339816
33.9673858227221,7.42493980230096
34.4408727597382,7.47751711559223
34.9209598478727,7.52937816812287
35.4077390896527,7.5805180283804
35.9013037700707,7.63093244605004
36.4017484744614,7.68061783860244
36.9091691066278,7.72957127698342
37.4236629072198,7.77779047048138
37.9453284723694,7.8252737508475
38.4742657725851,7.87202005574321
39.0105761719099,7.91802891158854
39.554362447347,7.96330041588347
40.105728808555,8.00783521907301
40.6647809178186,8.05163450602489
41.2316259102975,8.09469997718672
41.8063724145576,8.13703382948712
42.3891305733878,8.17863873704334
42.980012064908,8.21951783173482
43.5791301239703,8.25967468369993
44.1865995638594,8.29911328181031
44.8025367982949,8.33783801417395
45.4270598637405,8.37585364871619
46.060288442024,8.41316531388383
46.7023438832734,8.44977847951546
47.3533492291712,8.48569893791774
48.0134292365345,8.52093278518449
48.6827104012228,8.55548640279275
49.3613209823792,8.58936643950677
50.0493910270095,8.62257979361857
50.7470523949047,8.65513359555045
51.4544387839093,8.68703519084252
52.1716857555435,8.71829212354567
52.8989307609815,8.74891212003788
53.6363131673924,8.77890307327924
54.383974284648,8.80827302751912
55.142057392403,8.83703016346628
55.9107077675529,8.86518278393096
56.6900727120743,8.89273929994598
57.4803015812536,8.91970821737171
58.2815458123085,8.94609812398846
59.0939589534097,8.97191767707788
59.9176966931062,8.99717559149351
60.7529168901607,9.02188062821919
61.5997796038017,9.04604158341276
62.4584471243962,9.06966727793122
63.3290840045511,9.09276654733233
64.2118570906476,9.11534823234681
65.1069355548146,9.13742116981416
66.0144909273489,9.15899418407432
66.9346971295866,9.18007607880696
67.8677305072329,9.20067562930889
68.8137698641567,9.2208015752002
69.7729964966554,9.24046261354877
70.7455942281988,9.25966739240248
71.7317494446561,9.27842450471818
72.7316511300146,9.296742482676
73.7454909025955,9.31462979236761
74.7734630517759,9.33209482884641
75.8157645752211,9.34914591152809
76.8725952166374,9.36579127992929
77.9441575040495,9.38203908973263
79.0306567886135,9.3978974091658
80.1323012839689,9.41337421568309
81.2493021061405,9.42847739293711
82.3818733139961,9.4432147280292
83.5302319502678,9.45759390902663
84.6945980831458,9.47162252273536
85.8751948484517,9.48530805271663
87.0722484923992,9.4986578775368
88.2859884149515,9.51167926923896
89.516647213783,9.52437939202607
90.7644607288536,9.53676530114503
92.0296680876042,9.54884394196147
93.3125117507825,9.5606221492155
94.6132375589077,9.57210664644862
95.9320947793824,9.58330404559261
97.2693361542618,9.59422084671128
98.6252179486878,9.60486343788619
100,9.6152380952381
